Composer,Name,Style,Trajectory Type,Kalz Centrality,Global Clustering,Square Clustering,Harmonic Centrality,Closeness Centrality,Tonnetz,Instruments,Number Of Instr,Tempo,Time Signature
haydn,op54n3-02,classical,Trajectory With Future,0.11614130720149128,0.20586666666666667,0.26988129685306217,28.07610198109425,0.06938315057984747,"[3, 4, 5]",[],0,228,['3/4']
haydn,op54n3-03,classical,Trajectory With Future,0.21021847333001553,0.2737373737373737,0.3602022876966931,14.352380952380951,0.15147928994082843,"[3, 4, 5]",[],0,192,['3/4']
haydn,op54n3-04,classical,Trajectory With Future,0.10759703141871847,0.24282051282051278,0.2682516303223345,25.558849483849485,0.061331764735330384,"[3, 4, 5]",[],0,229,['2/4']
haydn,op55n1-03,classical,Trajectory With Future,0.12291036409254788,0.20459183673469386,0.33430122755226127,15.597702297702293,0.048315736551030664,"[3, 4, 5]",[],0,222,['3/4']
haydn,op55n1-04,classical,Trajectory With Future,0.0913042828888198,0.2235119047619048,0.2924672818892236,22.91265423359059,0.0334537226404421,"[3, 4, 5]",[],0,212,['4/4']
haydn,op55n2-01,classical,Trajectory With Future,0.0685328728157518,0.1971331389698737,0.30046760281991497,31.21032397464938,0.017923693036101793,"[3, 4, 5]",[],0,237,['2/4']
haydn,op55n2-02,classical,Trajectory With Future,0.07899087974588381,0.19653333333333334,0.2886846272106319,32.31625061738681,0.032931700191531056,"[3, 4, 5]",[],0,210,['2/2']
haydn,op55n2-03,classical,Trajectory With Future,0.1446609209726944,0.2067510548523207,0.2885495341655903,20.735833610833616,0.0803663154187091,"[3, 4, 5]",[],0,150,['3/4']
haydn,op55n2-04,classical,Trajectory With Future,0.0860370734835169,0.19437134502923975,0.3174982774497662,22.396478109094225,0.027508932785006403,"[3, 4, 5]",[],0,231,['6/8']
mozart,k080-01,classical,Trajectory With Future,0.1296616131819805,0.262987012987013,0.26742868717170576,19.96219058719058,0.08101209010070408,"[3, 4, 5]",[],0,227,['3/4']
mozart,k080-02,classical,Trajectory With Future,0.09273005256252745,0.23769230769230767,0.2407467754821977,17.44104328964397,0.03020731793651399,"[3, 4, 5]",[],0,211,['4/4']
mozart,k080-03,classical,Trajectory With Future,0.10774616854171783,0.2643333333333333,0.29500434711301643,15.640552400342395,0.03803185813236064,"[3, 4, 5]","['Viola', 'Violoncello', 'Violin']",3,170,['3/4']
mozart,k080-04,classical,Trajectory With Future,0.11996700673702612,0.2422018348623853,0.3309600369841583,18.888237043195232,0.0418555397899689,"[3, 4, 5]",[],0,160,['4/4']
mozart,k155-01,classical,Trajectory With Future,0.10227516311235015,0.23165618448637312,0.30021672121836734,21.86184093684093,0.04129421289187906,"[3, 4, 5]",[],0,236,['4/4']
mozart,k155-02,classical,Trajectory With Future,0.09554262733446227,0.22803030303030303,0.28974213689833106,19.982296754964594,0.03675605739825923,"[3, 4, 5]",[],0,214,['3/4']
mozart,k155-03,classical,Trajectory With Future,0.12396178893220583,0.262037037037037,0.33819726389250465,20.46062826062827,0.07594630030783264,"[3, 4, 5]",[],0,224,['2/4']
mozart,k156-01,classical,Trajectory With Future,0.11584197936750057,0.2292792792792793,0.24849587264505718,26.448654251030092,0.06271607241892263,"[3, 4, 5]",[],0,229,['3/8']
mozart,k156-02,classical,Trajectory With Future,0.07682902578807925,0.1971411192214112,0.2957077139712321,38.822132686666336,0.04153030992804178,"[3, 4, 5]",[],0,232,['4/4']
mozart,k157-01,classical,Trajectory With Future,0.06376655494599055,0.25980099502487564,0.2706597268316675,21.60211681838369,0.012599508115203184,"[3, 4, 5]",[],0,227,['4/4']
mozart,k157-02,classical,Trajectory With Future,0.08699368275368193,0.1740327380952381,0.29991839128469094,21.060317460317467,0.03161171092306196,"[3, 4, 5]",[],0,239,['3/8']
mozart,k157-03,classical,Trajectory With Future,0.1415637591818149,0.20087719298245613,0.29150607040018023,16.85753968253968,0.07871614976067143,"[3, 4, 5]",[],0,215,['2/4']
mozart,k158-01,classical,Trajectory With Future,0.07877057072564285,0.241869918699187,0.3218009452886339,21.814069672157913,0.028888168857618957,"[3, 4, 5]",[],0,172,['3/4']
mozart,k158-03,classical,Trajectory With Future,0.09767602165672842,0.19461077844311378,0.331433570616356,18.77739205239206,0.03826553826553826,"[3, 4, 5]",[],0,138,['3/4']
mozart,k160-02,classical,Trajectory With Future,0.08022014481953599,0.23401639344262293,0.326215283870093,24.448901403893675,0.029124828760508384,"[3, 4, 5]",[],0,226,['3/4']
mozart,k160-03,classical,Trajectory With Future,0.15262632311755284,0.2538690476190476,0.2968205771462698,14.870260295260291,0.0746637048006911,"[3, 4, 5]",[],0,192,['2/4']
mozart,k168-01,classical,Trajectory With Future,0.0968534752836631,0.23333333333333336,0.3042296642329862,27.265490749850255,0.040261630944337254,"[3, 4, 5]",[],0,205,['4/4']
mozart,k168-02,classical,Trajectory With Future,0.10903705323939127,0.19806201550387598,0.3943166982416212,22.03228715728716,0.05857460045285673,"[3, 4, 5]",[],0,125,['3/4']
mozart,k168-03,classical,Trajectory With Future,0.15607575992912803,0.2396551724137931,0.35789182076614845,13.742063492063483,0.07561436672967864,"[3, 4, 5]",[],0,162,['3/4']
mozart,k169-01,classical,Trajectory With Future,0.10065176759169481,0.2365079365079365,0.3063320422402488,16.64021615639263,0.0315918438785333,"[3, 4, 5]",[],0,214,['3/4']
mozart,k169-03,classical,Trajectory With Future,0.17926612639721803,0.2966666666666667,0.33432151998441195,12.169047619047616,0.09677790563866513,"[3, 4, 5]",[],0,148,['3/4']
